[+] Extracted 1114 Objects and 136 Joints.

--- Objects ---
ID: 0		| Type: 1		| Pos: (-69.86, 59.80, 3.84)
ID: 811		| Type: 40		| Pos: (162.29, -22.85, 17.58)
ID: 812		| Type: 128		| Pos: (168.53, -22.85, 9.58)
ID: 813		| Type: 0		| Pos: (164.55, -22.84, 9.00)
ID: 814		| Type: 40		| Pos: (164.35, -22.28, 9.35)
ID: 815		| Type: 128		| Pos: (163.97, -22.85, 9.91)
ID: 816		| Type: 0		| Pos: (152.35, -23.74, 17.19)
ID: 817		| Type: 40		| Pos: (155.42, -23.75, 18.81)
ID: 818		| Type: 128		| Pos: (154.21, -23.75, 18.81)
ID: 819		| Type: 0		| Pos: (154.62, -22.76, 18.81)
ID: 820		| Type: 40		| Pos: (152.35, -23.75, 17.79)
ID: 821		| Type: 128		| Pos: (156.01, -23.76, 18.84)
ID: 822		| Type: 0		| Pos: (154.80, -23.76, 18.84)
ID: 823		| Type: 40		| Pos: (155.21, -22.77, 18.84)
ID: 824		| Type: 128		| Pos: (152.18, -23.21, 17.43)
ID: 825		| Type: 0		| Pos: (155.65, -23.22, 19.00)
ID: 826		| Type: 40		| Pos: (154.44, -23.22, 19.00)
ID: 827		| Type: 128		| Pos: (155.03, -23.16, 18.99)
ID: 828		| Type: 0		| Pos: (154.85, -22.23, 19.00)
ID: 829		| Type: 40		| Pos: (150.70, -22.78, 18.64)
ID: 830		| Type: 128		| Pos: (149.41, -22.78, 18.64)
ID: 831		| Type: 0		| Pos: (159.61, -22.78, 18.64)
ID: 832		| Type: 40		| Pos: (162.88, -22.82, 15.51)
ID: 833		| Type: 128		| Pos: (150.14, -23.84, 16.43)
ID: 834		| Type: 0		| Pos: (157.32, -23.75, 16.57)
ID: 835		| Type: 40		| Pos: (161.98, -23.84, 18.05)
ID: 836		| Type: 128		| Pos: (168.22, -23.84, 10.05)
ID: 837		| Type: 0		| Pos: (157.13, -23.81, 11.25)
ID: 838		| Type: 40		| Pos: (164.25, -23.84, 9.42)
ID: 839		| Type: 128		| Pos: (148.04, -20.79, 12.40)
ID: 840		| Type: 0		| Pos: (163.85, -20.79, 12.40)
ID: 841		| Type: 40		| Pos: (151.49, -16.88, 12.64)
ID: 842		| Type: 128		| Pos: (160.58, -16.98, 12.82)
ID: 843		| Type: 0		| Pos: (158.66, -21.44, 12.97)
ID: 844		| Type: 40		| Pos: (124.98, -30.71, 13.57)
ID: 845		| Type: 128		| Pos: (124.98, -33.73, 13.57)
ID: 846		| Type: 0		| Pos: (130.74, -30.71, 13.57)
ID: 847		| Type: 40		| Pos: (130.74, -33.73, 13.57)
ID: 848		| Type: 128		| Pos: (127.59, -30.71, 16.31)
ID: 849		| Type: 0		| Pos: (127.59, -33.73, 16.31)
ID: 850		| Type: 40		| Pos: (127.59, -36.72, 16.31)
ID: 851		| Type: 128		| Pos: (125.00, -27.72, 13.58)
ID: 852		| Type: 0		| Pos: (125.00, -21.70, 13.58)
ID: 853		| Type: 40		| Pos: (125.00, -15.67, 13.58)
ID: 854		| Type: 128		| Pos: (130.76, -27.72, 13.58)
ID: 855		| Type: 0		| Pos: (130.76, -21.70, 13.58)
ID: 856		| Type: 40		| Pos: (130.76, -15.67, 13.58)
ID: 857		| Type: 128		| Pos: (127.61, -27.72, 16.32)
ID: 858		| Type: 0		| Pos: (127.61, -21.70, 16.32)
ID: 859		| Type: 40		| Pos: (127.61, -15.67, 16.32)
ID: 860		| Type: 128		| Pos: (125.00, -24.74, 13.59)
ID: 861		| Type: 0		| Pos: (125.00, -18.72, 13.59)
ID: 862		| Type: 40		| Pos: (125.00, -12.70, 13.59)
ID: 863		| Type: 128		| Pos: (124.99, -9.71, 13.63)
ID: 864		| Type: 0		| Pos: (130.76, -24.74, 13.59)
ID: 865		| Type: 40		| Pos: (130.76, -18.72, 13.59)
ID: 866		| Type: 128		| Pos: (130.76, -12.70, 13.59)
ID: 867		| Type: 0		| Pos: (130.75, -9.63, 13.63)
ID: 868		| Type: 40		| Pos: (127.61, -24.74, 16.33)
ID: 869		| Type: 128		| Pos: (127.61, -18.72, 16.33)
ID: 870		| Type: 0		| Pos: (127.61, -12.70, 16.33)
ID: 871		| Type: 40		| Pos: (127.60, -9.63, 16.37)
ID: 872		| Type: 128		| Pos: (125.83, -29.17, 13.21)
ID: 873		| Type: 0		| Pos: (125.14, -29.69, 13.31)
ID: 874		| Type: 40		| Pos: (100.49, -7.70, 3.84)
ID: 875		| Type: 128		| Pos: (95.13, -0.93, 3.84)
ID: 876		| Type: 0		| Pos: (121.05, -11.62, 3.84)
ID: 877		| Type: 40		| Pos: (114.70, -7.70, 3.93)
ID: 878		| Type: 128		| Pos: (111.28, -7.70, 1.69)
ID: 879		| Type: 0		| Pos: (126.28, -12.23, 3.01)
ID: 880		| Type: 40		| Pos: (122.68, -31.70, 3.26)
ID: 881		| Type: 128		| Pos: (130.63, -31.14, 2.83)
ID: 882		| Type: 0		| Pos: (127.64, -22.73, 3.84)
ID: 883		| Type: 40		| Pos: (151.69, -19.06, 11.83)
ID: 884		| Type: 128		| Pos: (140.06, -19.06, 11.83)
ID: 885		| Type: 0		| Pos: (166.29, -19.13, 11.12)
ID: 886		| Type: 40		| Pos: (151.72, -19.04, 11.96)
ID: 887		| Type: 128		| Pos: (140.09, -19.04, 11.96)
ID: 888		| Type: 0		| Pos: (166.33, -19.11, 11.25)
ID: 889		| Type: 40		| Pos: (151.72, -23.03, 11.96)
ID: 890		| Type: 128		| Pos: (140.09, -23.03, 11.96)
ID: 891		| Type: 0		| Pos: (166.33, -23.11, 11.25)
ID: 892		| Type: 40		| Pos: (151.72, -15.03, 11.96)
ID: 893		| Type: 128		| Pos: (140.09, -15.03, 11.96)
ID: 894		| Type: 0		| Pos: (166.33, -15.11, 11.25)
ID: 895		| Type: 40		| Pos: (151.61, -13.85, 9.44)
ID: 896		| Type: 128		| Pos: (139.99, -13.85, 9.44)
ID: 897		| Type: 0		| Pos: (166.22, -13.92, 8.73)
ID: 898		| Type: 40		| Pos: (151.71, -17.75, 11.86)
ID: 899		| Type: 128		| Pos: (140.08, -17.75, 11.86)
ID: 900		| Type: 0		| Pos: (166.32, -17.82, 11.14)
ID: 901		| Type: 40		| Pos: (111.83, 4.30, 16.08)
ID: 902		| Type: 128		| Pos: (111.83, 4.30, 24.99)
ID: 903		| Type: 0		| Pos: (111.78, 5.94, 16.03)
ID: 904		| Type: 40		| Pos: (111.78, 5.94, 24.94)
ID: 905		| Type: 128		| Pos: (63.02, 0.04, 23.31)
ID: 906		| Type: 0		| Pos: (62.94, 0.04, 16.35)
ID: 907		| Type: 40		| Pos: (74.76, 1.21, 13.31)
ID: 908		| Type: 128		| Pos: (74.76, 1.21, 17.53)
ID: 909		| Type: 0		| Pos: (63.61, 2.17, 13.89)
ID: 910		| Type: 40		| Pos: (75.47, 7.46, 15.59)
ID: 911		| Type: 128		| Pos: (151.66, -14.11, 8.26)
ID: 912		| Type: 0		| Pos: (139.89, -14.11, 8.26)
ID: 913		| Type: 40		| Pos: (166.35, -14.11, 8.26)
ID: 914		| Type: 128		| Pos: (196.29, -48.26, 2.82)
ID: 915		| Type: 0		| Pos: (199.76, -48.54, 2.82)
ID: 916		| Type: 40		| Pos: (203.57, -50.94, 2.82)
ID: 917		| Type: 128		| Pos: (207.07, -54.10, 2.82)
ID: 918		| Type: 0		| Pos: (192.12, -49.42, 2.82)
ID: 919		| Type: 40		| Pos: (185.91, -36.29, 2.82)
ID: 920		| Type: 128		| Pos: (183.85, -33.47, 2.82)
ID: 921		| Type: 0		| Pos: (181.97, -32.17, 2.89)
ID: 922		| Type: 40		| Pos: (239.91, -67.25, 2.41)
ID: 923		| Type: 128		| Pos: (254.94, -74.70, 2.92)
ID: 924		| Type: 0		| Pos: (256.76, -76.03, 2.71)
ID: 925		| Type: 40		| Pos: (270.13, -83.77, 2.85)
ID: 926		| Type: 128		| Pos: (277.59, -91.11, 2.80)
ID: 927		| Type: 0		| Pos: (279.26, -92.29, 2.80)
ID: 928		| Type: 40		| Pos: (286.72, -99.64, 2.66)
ID: 929		| Type: 128		| Pos: (294.88, -108.07, 2.66)
ID: 930		| Type: 0		| Pos: (305.10, -115.79, 2.73)
ID: 931		| Type: 40		| Pos: (310.97, -117.60, 2.73)
ID: 932		| Type: 128		| Pos: (320.07, -120.41, 2.73)
ID: 933		| Type: 0		| Pos: (330.60, -122.74, 2.73)
ID: 934		| Type: 40		| Pos: (338.89, -123.37, 2.73)
ID: 935		| Type: 128		| Pos: (344.91, -123.43, 2.73)
ID: 936		| Type: 0		| Pos: (350.72, -122.94, 2.73)
ID: 937		| Type: 40		| Pos: (310.97, -124.29, 2.73)
ID: 938		| Type: 128		| Pos: (320.07, -127.10, 2.73)
ID: 939		| Type: 0		| Pos: (196.29, -51.94, 2.82)
ID: 940		| Type: 40		| Pos: (199.76, -52.21, 2.82)
ID: 941		| Type: 128		| Pos: (203.57, -54.61, 2.82)
ID: 942		| Type: 0		| Pos: (207.07, -57.77, 2.82)
ID: 943		| Type: 40		| Pos: (207.07, -61.40, 2.82)
ID: 944		| Type: 128		| Pos: (203.60, -58.25, 2.82)
ID: 945		| Type: 0		| Pos: (203.61, -61.88, 2.82)
ID: 946		| Type: 40		| Pos: (199.81, -55.90, 2.82)
ID: 947		| Type: 128		| Pos: (199.81, -59.56, 2.82)
ID: 948		| Type: 0		| Pos: (229.01, -62.63, 2.56)
ID: 949		| Type: 40		| Pos: (225.59, -61.41, 2.56)
ID: 950		| Type: 128		| Pos: (222.25, -61.98, 2.56)
ID: 951		| Type: 0		| Pos: (192.12, -53.09, 2.82)
ID: 952		| Type: 40		| Pos: (185.91, -39.96, 2.82)
ID: 953		| Type: 128		| Pos: (183.85, -37.14, 2.82)
ID: 954		| Type: 0		| Pos: (183.85, -39.96, 2.82)
ID: 955		| Type: 40		| Pos: (182.02, -39.44, 2.82)
ID: 956		| Type: 128		| Pos: (181.97, -35.84, 2.89)
ID: 957		| Type: 0		| Pos: (239.91, -70.92, 2.41)
ID: 958		| Type: 40		| Pos: (254.94, -78.37, 2.92)
ID: 959		| Type: 128		| Pos: (256.76, -79.70, 2.71)
ID: 960		| Type: 0		| Pos: (270.13, -87.45, 2.85)
ID: 961		| Type: 40		| Pos: (277.59, -94.78, 2.80)
ID: 962		| Type: 128		| Pos: (279.26, -95.96, 2.80)
ID: 963		| Type: 0		| Pos: (286.72, -103.32, 2.66)
ID: 964		| Type: 40		| Pos: (294.88, -111.74, 2.66)
ID: 965		| Type: 128		| Pos: (305.10, -119.47, 2.73)
ID: 966		| Type: 0		| Pos: (310.97, -121.27, 2.73)
ID: 967		| Type: 40		| Pos: (320.07, -124.09, 2.73)
ID: 968		| Type: 128		| Pos: (330.60, -126.41, 2.73)
ID: 969		| Type: 0		| Pos: (338.89, -127.04, 2.73)
ID: 970		| Type: 40		| Pos: (344.91, -127.10, 2.73)
ID: 971		| Type: 128		| Pos: (350.72, -126.61, 2.73)
ID: 972		| Type: 1		| Pos: (310.97, -127.96, 2.73)
ID: 973		| Type: 31		| Pos: (196.29, -48.26, 5.19)
ID: 974		| Type: 129		| Pos: (199.76, -48.54, 5.19)
ID: 975		| Type: 1		| Pos: (203.57, -50.94, 5.19)
ID: 976		| Type: 31		| Pos: (207.07, -54.10, 5.19)
ID: 977		| Type: 129		| Pos: (192.12, -49.42, 5.19)
ID: 978		| Type: 1		| Pos: (185.91, -36.29, 5.19)
ID: 979		| Type: 31		| Pos: (183.85, -33.47, 5.19)
ID: 980		| Type: 129		| Pos: (181.97, -32.17, 5.26)
ID: 981		| Type: 1		| Pos: (239.91, -67.25, 4.78)
ID: 982		| Type: 31		| Pos: (254.94, -74.70, 5.29)
ID: 983		| Type: 129		| Pos: (256.76, -76.03, 5.09)
ID: 984		| Type: 1		| Pos: (270.13, -83.77, 5.22)
ID: 985		| Type: 31		| Pos: (277.59, -91.11, 5.17)
ID: 986		| Type: 129		| Pos: (279.26, -92.29, 5.17)
ID: 987		| Type: 1		| Pos: (286.72, -99.64, 5.03)
ID: 988		| Type: 31		| Pos: (294.88, -108.07, 5.03)
ID: 989		| Type: 129		| Pos: (305.10, -115.79, 5.10)
ID: 990		| Type: 1		| Pos: (310.97, -117.60, 5.10)
ID: 991		| Type: 31		| Pos: (320.07, -120.41, 5.10)
ID: 992		| Type: 129		| Pos: (330.60, -122.74, 5.10)
ID: 993		| Type: 1		| Pos: (338.89, -123.37, 5.10)
ID: 994		| Type: 31		| Pos: (344.91, -123.43, 5.10)
ID: 995		| Type: 129		| Pos: (350.72, -122.94, 5.10)
ID: 996		| Type: 1		| Pos: (310.97, -124.29, 5.10)
ID: 997		| Type: 31		| Pos: (320.07, -127.10, 5.10)
ID: 998		| Type: 129		| Pos: (196.29, -51.94, 5.19)
ID: 999		| Type: 1		| Pos: (199.76, -52.21, 5.19)
ID: 1000		| Type: 31		| Pos: (203.57, -54.61, 5.19)
ID: 1001		| Type: 129		| Pos: (207.07, -57.77, 5.19)
ID: 1002		| Type: 1		| Pos: (207.07, -61.40, 5.19)
ID: 1003		| Type: 31		| Pos: (203.60, -58.25, 5.19)
ID: 1004		| Type: 129		| Pos: (203.61, -61.88, 5.19)
ID: 1005		| Type: 1		| Pos: (199.81, -55.90, 5.19)
ID: 1006		| Type: 31		| Pos: (199.81, -59.56, 5.19)
ID: 1007		| Type: 129		| Pos: (229.01, -62.63, 4.94)
ID: 1008		| Type: 1		| Pos: (225.59, -61.41, 4.94)
ID: 1009		| Type: 31		| Pos: (222.25, -61.98, 4.94)
ID: 1010		| Type: 129		| Pos: (192.12, -53.09, 5.19)
ID: 1011		| Type: 1		| Pos: (185.91, -39.96, 5.19)
ID: 1012		| Type: 31		| Pos: (183.85, -37.14, 5.19)
ID: 1013		| Type: 129		| Pos: (183.85, -39.96, 5.19)
ID: 1014		| Type: 1		| Pos: (182.02, -39.44, 5.19)
ID: 1015		| Type: 31		| Pos: (181.97, -35.84, 5.26)
ID: 1016		| Type: 129		| Pos: (239.91, -70.92, 4.78)
ID: 1017		| Type: 1		| Pos: (254.94, -78.37, 5.29)
ID: 1018		| Type: 31		| Pos: (256.76, -79.70, 5.09)
ID: 1019		| Type: 129		| Pos: (270.13, -87.45, 5.22)
ID: 1020		| Type: 1		| Pos: (277.59, -94.78, 5.17)
ID: 1021		| Type: 31		| Pos: (279.26, -95.96, 5.17)
ID: 1022		| Type: 129		| Pos: (286.72, -103.32, 5.03)
ID: 1023		| Type: 1		| Pos: (294.88, -111.74, 5.03)
ID: 1024		| Type: 31		| Pos: (305.10, -119.47, 5.10)
ID: 1025		| Type: 129		| Pos: (310.97, -121.27, 5.10)
ID: 1026		| Type: 0		| Pos: (320.07, -124.09, 5.10)
ID: 1027		| Type: 198		| Pos: (330.60, -126.41, 5.10)
ID: 1028		| Type: 128		| Pos: (338.89, -127.04, 5.10)
ID: 1029		| Type: 0		| Pos: (344.91, -127.10, 5.10)
ID: 1030		| Type: 198		| Pos: (350.72, -126.61, 5.10)
ID: 1031		| Type: 128		| Pos: (310.97, -127.96, 5.10)
ID: 1032		| Type: 0		| Pos: (19.09, 34.67, 3.67)
ID: 1033		| Type: 198		| Pos: (76.30, -0.36, 3.84)
ID: 1034		| Type: 128		| Pos: (84.18, -0.36, 3.84)
ID: 1035		| Type: 0		| Pos: (76.19, -1.96, 1.38)
ID: 1036		| Type: 198		| Pos: (84.06, -1.96, 1.38)
ID: 1037		| Type: 128		| Pos: (76.20, -1.96, 5.80)
ID: 1038		| Type: 0		| Pos: (84.07, -1.96, 5.80)
ID: 1039		| Type: 54		| Pos: (76.19, -5.55, 1.38)
ID: 1040		| Type: 128		| Pos: (84.07, -5.55, 1.38)
ID: 1041		| Type: 0		| Pos: (84.07, -9.27, 1.38)
ID: 1042		| Type: 54		| Pos: (76.20, -5.55, 5.80)
ID: 1043		| Type: 128		| Pos: (84.07, -5.55, 5.80)
ID: 1044		| Type: 0		| Pos: (84.07, -9.27, 5.80)
ID: 1045		| Type: 19		| Pos: (78.06, 3.10, 3.84)
ID: 1046		| Type: 16		| Pos: (77.57, 3.07, 3.84)
ID: 1047		| Type: 1		| Pos: (173.32, -24.13, 16.42)
ID: 1048		| Type: 58		| Pos: (185.37, -24.13, 16.42)
ID: 1049		| Type: 129		| Pos: (186.97, -37.19, 16.95)
ID: 1050		| Type: 1		| Pos: (194.88, -46.48, 10.38)
ID: 1051		| Type: 58		| Pos: (209.92, -46.48, 10.38)
ID: 1052		| Type: 129		| Pos: (225.00, -46.48, 10.38)
ID: 1053		| Type: 1		| Pos: (226.89, -53.63, 16.64)
ID: 1054		| Type: 58		| Pos: (226.89, -58.99, 16.64)
ID: 1055		| Type: 129		| Pos: (264.18, -77.52, 21.32)
ID: 1056		| Type: 1		| Pos: (276.26, -77.52, 21.33)
ID: 1057		| Type: 58		| Pos: (240.10, -46.48, 10.38)
ID: 1058		| Type: 129		| Pos: (186.97, -34.56, 16.95)
ID: 1059		| Type: 1		| Pos: (176.34, -24.13, 16.42)
ID: 1060		| Type: 58		| Pos: (188.39, -24.13, 16.42)
ID: 1061		| Type: 129		| Pos: (189.99, -37.19, 16.95)
ID: 1062		| Type: 1		| Pos: (197.91, -46.48, 10.38)
ID: 1063		| Type: 58		| Pos: (212.94, -46.48, 10.38)
ID: 1064		| Type: 129		| Pos: (228.03, -46.48, 10.38)
ID: 1065		| Type: 1		| Pos: (229.92, -53.63, 16.64)
ID: 1066		| Type: 58		| Pos: (229.92, -58.99, 16.64)
ID: 1067		| Type: 129		| Pos: (267.20, -77.52, 21.32)
ID: 1068		| Type: 1		| Pos: (279.29, -77.52, 21.33)
ID: 1069		| Type: 58		| Pos: (243.12, -46.48, 10.38)
ID: 1070		| Type: 129		| Pos: (189.15, -42.96, 18.12)
ID: 1071		| Type: 1		| Pos: (189.14, -45.54, 18.12)
ID: 1072		| Type: 58		| Pos: (189.99, -34.56, 16.95)
ID: 1073		| Type: 129		| Pos: (179.34, -24.13, 16.42)
ID: 1074		| Type: 1		| Pos: (180.94, -37.19, 16.95)
ID: 1075		| Type: 58		| Pos: (188.86, -46.47, 10.38)
ID: 1076		| Type: 129		| Pos: (203.89, -46.47, 10.38)
ID: 1077		| Type: 1		| Pos: (218.98, -46.47, 10.38)
ID: 1078		| Type: 58		| Pos: (220.87, -53.62, 16.64)
ID: 1079		| Type: 129		| Pos: (220.87, -58.99, 16.64)
ID: 1080		| Type: 0		| Pos: (234.07, -46.47, 10.38)
ID: 1081		| Type: 168		| Pos: (235.96, -53.62, 16.64)
ID: 1082		| Type: 128		| Pos: (235.96, -58.99, 16.64)
ID: 1083		| Type: 0		| Pos: (180.94, -34.55, 16.95)
ID: 1084		| Type: 168		| Pos: (191.39, -24.13, 16.42)
ID: 1085		| Type: 128		| Pos: (193.00, -37.19, 16.95)
ID: 1086		| Type: 0		| Pos: (200.91, -46.48, 10.38)
ID: 1087		| Type: 168		| Pos: (215.94, -46.48, 10.38)
ID: 1088		| Type: 128		| Pos: (231.03, -46.48, 10.38)
ID: 1089		| Type: 0		| Pos: (232.92, -53.63, 16.64)
ID: 1090		| Type: 168		| Pos: (232.92, -58.99, 16.64)
ID: 1091		| Type: 128		| Pos: (270.20, -77.52, 21.32)
ID: 1092		| Type: 0		| Pos: (282.29, -77.52, 21.33)
ID: 1093		| Type: 168		| Pos: (246.12, -46.48, 10.38)
ID: 1094		| Type: 128		| Pos: (192.15, -42.96, 18.12)
ID: 1095		| Type: 0		| Pos: (192.15, -45.54, 18.12)
ID: 1096		| Type: 29		| Pos: (193.00, -34.56, 16.95)
ID: 1097		| Type: 129		| Pos: (182.31, -24.13, 16.42)
ID: 1098		| Type: 0		| Pos: (183.91, -37.19, 16.95)
ID: 1099		| Type: 29		| Pos: (191.82, -46.47, 10.38)
ID: 1100		| Type: 129		| Pos: (206.86, -46.47, 10.38)
ID: 1101		| Type: 0		| Pos: (221.94, -46.47, 10.38)
ID: 1102		| Type: 29		| Pos: (223.83, -53.62, 16.64)
ID: 1103		| Type: 129		| Pos: (223.83, -58.99, 16.64)
ID: 1104		| Type: 0		| Pos: (261.12, -77.52, 21.32)
ID: 1105		| Type: 125		| Pos: (273.20, -77.52, 21.33)
ID: 1106		| Type: 129		| Pos: (237.04, -46.47, 10.38)
ID: 1107		| Type: 0		| Pos: (183.91, -34.55, 16.95)
ID: 1108		| Type: 125		| Pos: (194.36, -24.13, 16.42)
ID: 1109		| Type: 129		| Pos: (195.96, -37.19, 16.95)
ID: 1110		| Type: 0		| Pos: (195.12, -42.96, 18.12)
ID: 1111		| Type: 125		| Pos: (195.11, -45.54, 18.12)
ID: 1112		| Type: 129		| Pos: (195.96, -34.56, 16.95)
ID: 1113		| Type: 0		| Pos: (191.40, -34.45, 15.93)

--- Joints ---
Joint: 0		| Connects Obj 408 to Obj 412
Joint: 1		| Connects Obj 408 to Obj 416
Joint: 2		| Connects Obj 408 to Obj 410
Joint: 3		| Connects Obj 408 to Obj 414
Joint: 4		| Connects Obj 408 to Obj 418
Joint: 5		| Connects Obj 409 to Obj 413
Joint: 6		| Connects Obj 409 to Obj 417
Joint: 7		| Connects Obj 409 to Obj 411
Joint: 8		| Connects Obj 409 to Obj 415
Joint: 9		| Connects Obj 409 to Obj 419
Joint: 10		| Connects Obj 76 to Obj 40
Joint: 11		| Connects Obj 76 to Obj 86
Joint: 12		| Connects Obj 78 to Obj 41
Joint: 13		| Connects Obj 78 to Obj 87
Joint: 14		| Connects Obj 81 to Obj 43
Joint: 15		| Connects Obj 81 to Obj 89
Joint: 16		| Connects Obj 82 to Obj 44
Joint: 17		| Connects Obj 82 to Obj 90
Joint: 18		| Connects Obj 83 to Obj 45
Joint: 19		| Connects Obj 83 to Obj 91
Joint: 20		| Connects Obj 84 to Obj 46
Joint: 21		| Connects Obj 84 to Obj 92
Joint: 22		| Connects Obj 85 to Obj 47
Joint: 23		| Connects Obj 106 to Obj 118
Joint: 24		| Connects Obj 106 to Obj 109
Joint: 25		| Connects Obj 106 to Obj 115
Joint: 26		| Connects Obj 106 to Obj 112
Joint: 27		| Connects Obj 107 to Obj 119
Joint: 28		| Connects Obj 107 to Obj 110
Joint: 29		| Connects Obj 107 to Obj 116
Joint: 30		| Connects Obj 107 to Obj 113
Joint: 31		| Connects Obj 108 to Obj 120
Joint: 32		| Connects Obj 108 to Obj 111
Joint: 33		| Connects Obj 108 to Obj 117
Joint: 34		| Connects Obj 108 to Obj 114
Joint: 35		| Connects Obj 79 to Obj 42
Joint: 36		| Connects Obj 79 to Obj 88
Joint: 37		| Connects Obj 633 to Obj 635
Joint: 38		| Connects Obj 634 to Obj 636
Joint: 39		| Connects Obj 695 to Obj 701
Joint: 40		| Connects Obj 695 to Obj 707
Joint: 41		| Connects Obj 695 to Obj 713
Joint: 42		| Connects Obj 695 to Obj 719
Joint: 43		| Connects Obj 695 to Obj 725
Joint: 44		| Connects Obj 695 to Obj 731
Joint: 45		| Connects Obj 695 to Obj 737
Joint: 46		| Connects Obj 699 to Obj 705
Joint: 47		| Connects Obj 699 to Obj 711
Joint: 48		| Connects Obj 699 to Obj 717
Joint: 49		| Connects Obj 699 to Obj 723
Joint: 50		| Connects Obj 699 to Obj 729
Joint: 51		| Connects Obj 699 to Obj 735
Joint: 52		| Connects Obj 699 to Obj 741
Joint: 53		| Connects Obj 700 to Obj 706
Joint: 54		| Connects Obj 700 to Obj 712
Joint: 55		| Connects Obj 700 to Obj 718
Joint: 56		| Connects Obj 700 to Obj 724
Joint: 57		| Connects Obj 700 to Obj 730
Joint: 58		| Connects Obj 700 to Obj 736
Joint: 59		| Connects Obj 700 to Obj 742
Joint: 60		| Connects Obj 696 to Obj 702
Joint: 61		| Connects Obj 696 to Obj 708
Joint: 62		| Connects Obj 696 to Obj 714
Joint: 63		| Connects Obj 696 to Obj 720
Joint: 64		| Connects Obj 696 to Obj 726
Joint: 65		| Connects Obj 696 to Obj 732
Joint: 66		| Connects Obj 696 to Obj 738
Joint: 67		| Connects Obj 697 to Obj 703
Joint: 68		| Connects Obj 697 to Obj 709
Joint: 69		| Connects Obj 697 to Obj 715
Joint: 70		| Connects Obj 697 to Obj 721
Joint: 71		| Connects Obj 697 to Obj 727
Joint: 72		| Connects Obj 697 to Obj 733
Joint: 73		| Connects Obj 697 to Obj 739
Joint: 74		| Connects Obj 698 to Obj 704
Joint: 75		| Connects Obj 698 to Obj 710
Joint: 76		| Connects Obj 698 to Obj 716
Joint: 77		| Connects Obj 698 to Obj 722
Joint: 78		| Connects Obj 698 to Obj 728
Joint: 79		| Connects Obj 698 to Obj 734
Joint: 80		| Connects Obj 698 to Obj 740
Joint: 81		| Connects Obj 833 to Obj 785
Joint: 82		| Connects Obj 833 to Obj 791
Joint: 83		| Connects Obj 833 to Obj 797
Joint: 84		| Connects Obj 833 to Obj 809
Joint: 85		| Connects Obj 833 to Obj 803
Joint: 86		| Connects Obj 834 to Obj 786
Joint: 87		| Connects Obj 834 to Obj 792
Joint: 88		| Connects Obj 834 to Obj 798
Joint: 89		| Connects Obj 834 to Obj 810
Joint: 90		| Connects Obj 834 to Obj 804
Joint: 91		| Connects Obj 835 to Obj 787
Joint: 92		| Connects Obj 835 to Obj 793
Joint: 93		| Connects Obj 835 to Obj 799
Joint: 94		| Connects Obj 835 to Obj 811
Joint: 95		| Connects Obj 835 to Obj 805
Joint: 96		| Connects Obj 824 to Obj 820
Joint: 97		| Connects Obj 824 to Obj 816
Joint: 98		| Connects Obj 825 to Obj 821
Joint: 99		| Connects Obj 825 to Obj 817
Joint: 100		| Connects Obj 826 to Obj 822
Joint: 101		| Connects Obj 826 to Obj 818
Joint: 102		| Connects Obj 828 to Obj 823
Joint: 103		| Connects Obj 828 to Obj 819
Joint: 104		| Connects Obj 836 to Obj 788
Joint: 105		| Connects Obj 836 to Obj 794
Joint: 106		| Connects Obj 836 to Obj 800
Joint: 107		| Connects Obj 836 to Obj 812
Joint: 108		| Connects Obj 836 to Obj 806
Joint: 109		| Connects Obj 837 to Obj 789
Joint: 110		| Connects Obj 837 to Obj 795
Joint: 111		| Connects Obj 837 to Obj 801
Joint: 112		| Connects Obj 837 to Obj 813
Joint: 113		| Connects Obj 837 to Obj 807
Joint: 114		| Connects Obj 838 to Obj 790
Joint: 115		| Connects Obj 838 to Obj 796
Joint: 116		| Connects Obj 838 to Obj 802
Joint: 117		| Connects Obj 838 to Obj 815
Joint: 118		| Connects Obj 838 to Obj 808
Joint: 119		| Connects Obj 889 to Obj 886
Joint: 120		| Connects Obj 889 to Obj 883
Joint: 121		| Connects Obj 889 to Obj 898
Joint: 122		| Connects Obj 889 to Obj 892
Joint: 123		| Connects Obj 889 to Obj 895
Joint: 124		| Connects Obj 891 to Obj 888
Joint: 125		| Connects Obj 891 to Obj 885
Joint: 126		| Connects Obj 891 to Obj 900
Joint: 127		| Connects Obj 891 to Obj 894
Joint: 128		| Connects Obj 891 to Obj 897
Joint: 129		| Connects Obj 890 to Obj 887
Joint: 130		| Connects Obj 890 to Obj 884
Joint: 131		| Connects Obj 890 to Obj 899
Joint: 132		| Connects Obj 890 to Obj 893
Joint: 133		| Connects Obj 890 to Obj 896
Joint: 134		| Connects Obj 34 to Obj 33
Joint: 135		| Connects Obj 35 to Obj 34
